Population,area_km2,population_density,claimant_rate,poi_count,IncScore,month_nr,burglary_lag_1,burglary_lag_3,burglary_lag_12,burglary_rolling_mean_3,burglary_volatility_3,burglary_rolling_mean_6,burglary_rolling_std_6,burglary_rolling_mean_12,burglary_volatility_12,burglary_rolling_max_3,burglary_rolling_min_3,burglary_rolling_max_6,burglary_rolling_min_6,burglary_rolling_max_12,burglary_rolling_min_12,burglary_trend_3_12,burglary_trend_6_12
-0.028164359,-0.0554105,0.0081167305,0.03600593,-0.03630155,-0.0056186,-0.02172547,-0.0011747336,-0.00036087047,0.0061870455,-0.023858067,0.0008468206,-0.018116046,0.00067865587,0.031569224,0.0029278332,-0.00024133321,-0.0020038062,0.000428852,-0.00025864685,-0.00032182338,-7.7084376e-05,-0.0033453603,0.023951719
0.064604804,-0.008604063,0.018915927,-0.050673865,0.0449478,0.009755641,-0.016789649,0.00013940172,-0.001726478,0.0050146487,0.00016443207,1.4799146e-05,-0.052765183,0.0017576874,-0.1592669,0.0014383915,-0.0013731045,-0.0016384276,0.00028426308,-0.00036044806,-0.0009468701,-5.932402e-05,0.0031894902,-0.0025848337
0.038805585,0.0026301814,-0.010900637,-0.113575816,-0.044528894,0.013670953,0.035883944,-0.0001651668,-0.00038211496,0.03498437,0.0462392,0.00078199845,0.03605797,0.00022783455,-0.01589233,0.0032300958,0.0012318525,0.004636328,0.0003312842,-0.00022352628,-0.0032169116,-2.7826107e-05,0.011967842,-0.026152605
-0.0033328654,0.0016592715,-0.0029511265,-0.103010245,-0.041569687,0.0065129767,0.047100358,-0.0003137919,-0.00065104564,-0.011725156,-0.022021659,0.0007436027,-0.06590925,0.0025801582,-0.16625671,-0.012378729,-0.0020054851,-0.0007369672,-1.0279032e-05,-0.0001399566,-0.0005583961,-1.5175676e-05,0.0010330492,-0.0016526266
-0.019744035,-0.055360004,0.006459504,0.0144923255,-0.06097507,-0.007655955,-0.03928533,-0.0052239276,-0.00036240008,-0.0139055755,-0.024826733,0.0020125872,-0.017155686,0.0014096281,-0.1670331,0.004465079,-0.0015332752,-0.0009759616,0.00039322258,-0.00015972521,-0.00032513254,-0.00012803094,-0.0030509748,-0.021650985
0.071883686,0.0047737244,0.023030257,-0.07745264,0.06815626,0.008553034,-0.007617751,-0.0010756325,-0.00091304444,0.05904949,-0.028597932,-0.0011596392,-0.03111123,0.00040963935,0.02223321,0.0055603944,-0.0016630599,-0.0013404785,0.00079239224,-0.00026381592,-0.0017160648,-7.3227035e-05,-0.006170332,0.024100527
0.005773886,0.0042696,-0.0031148912,0.00260828,-0.062013593,0.015332627,0.059099987,-3.9138617e-05,0.00030033113,0.0006316422,-0.0136116445,2.165937e-05,0.037433352,0.002114806,0.13200632,0.0049863583,-0.0009116935,-0.0032145989,-0.0015951092,-0.00015926389,-0.0017802616,-0.00014393986,-0.010738772,-0.0005783619
0.03338885,-0.0027373708,-0.0044002975,0.022384822,0.014056097,-0.0103380345,-0.041007593,0.0002514757,-0.0004374909,-0.014329521,0.0015024177,0.0014781042,-0.017671628,0.0016974971,-0.11591466,0.007944751,2.919351e-05,-0.0006163679,6.740801e-05,-0.0002754393,-0.0003316912,-2.4194662e-05,0.0040521026,-0.018193401
-0.021832509,-0.00015908481,-0.00743381,0.028173553,-0.0413008,0.006895446,-0.023884472,0.00019868677,-0.000968394,0.029243208,-0.026504964,0.00041104367,-0.046932068,0.0011263371,-0.15376602,-0.0026375912,-0.0015717316,-0.0007549421,9.3560375e-05,-0.00011677279,6.183076e-05,-2.0050029e-05,-0.0009255095,-0.004992684
0.015655482,0.0018031343,0.0058624246,0.036027297,-0.0040210555,-0.010233599,-0.05570653,0.00038912526,-0.00016244181,-0.014419008,0.02295296,-0.0003060194,0.02369955,0.00027487893,0.044240408,0.0066012368,-0.0003776098,0.0013475065,0.00058613654,-0.00012929049,-0.00033498905,-0.00025523052,0.002561442,-0.00059131667
-0.0062862174,-0.0012777222,-0.00026169827,0.12629065,-0.016204283,-0.032814004,0.10525779,0.0009644334,0.00063321955,0.020376079,0.09112794,0.063388035,0.09868268,-0.008130495,0.13459083,-0.005519632,0.016915096,-0.002802522,-0.0012355548,-0.0021151514,0.007581799,-4.2387575e-05,0.010212785,-0.002045795
0.034490556,-0.00016491089,0.018398477,0.03081011,-0.065228656,0.005511392,-0.03490831,0.00020484938,-0.0001205573,-0.015698796,-0.03439078,-0.0014043631,-0.06550241,-4.5241082e-05,0.044676427,0.010697493,-0.001715771,-0.0012050545,0.00036494536,-0.00027836818,-0.0003361627,-0.00016036167,-0.0015406432,0.027572032
-0.016479464,-0.0050224536,-0.0012578638,0.014185823,0.13623284,0.010025656,-0.022150774,-0.0016403085,-0.0012211604,-0.017729184,-0.0051267752,-0.00058923976,-0.030022928,-0.0013916286,-0.065831445,0.0058338307,-0.0013252366,-0.0008465847,0.00024647187,-0.0002391366,0.00040847762,-7.44006e-05,-0.0012205158,0.0026174139
-0.02169452,-0.004744338,0.026447974,-0.08682638,0.32763794,0.014563058,-0.024226118,0.0002715328,-0.0019173832,-0.0153905405,-0.003581227,-0.0018342906,-0.045007903,-0.00069900637,0.053759687,0.0033284952,-0.0011262961,-0.020986523,-0.0008085914,-0.00023904479,-0.0005454933,-0.0006511465,0.0023374457,0.023508005
-0.041879706,0.0004030283,0.0036890032,0.2102573,-0.058278847,0.010554592,0.10649318,0.012750675,0.009801326,-0.004717945,-0.026807776,0.004351182,-0.041094147,-0.0060386495,-0.13119654,0.021855148,-0.0016852226,-0.0007857289,0.00013870627,-0.00010511094,-0.00094790675,-5.4369666e-05,-0.00052777695,-0.0002748158
0.041875426,-0.002072109,-0.011268571,-0.10927417,0.05422597,0.007723309,-0.014829389,0.0001823063,-0.001486632,-0.021000644,-0.0114766555,0.0009000788,-0.02984706,0.0010570827,0.06531594,0.003134102,-0.0038993186,-0.00024418766,0.00070440845,-0.0001097392,-0.00037309938,-1.8729508e-05,-0.0011480747,0.024113612
-0.03294835,-0.0180194,0.010687892,0.021021156,-0.029415756,0.0055067604,-0.008796201,0.003610654,-0.0014599899,-0.01111239,-0.017809726,-0.0012196151,-0.0631829,0.00042481528,-0.02179135,0.015281126,-0.001433239,-0.0006234733,-1.2593897e-05,-0.0001363908,0.00021687135,-8.67566e-05,-0.0056418176,0.011880126
0.038284156,0.004362751,0.01721526,0.018216725,-0.007663235,-0.00093150645,-0.025143007,0.0002605779,-0.0014584875,-0.018735973,0.0011145715,-0.00058286154,-0.030121291,-0.0013310604,-0.13249457,0.004877806,-0.001245706,0.001918642,4.29482e-05,-0.00015479742,-0.00041946667,-6.817196e-05,0.003066404,-0.0140188215
0.047665395,0.0014982857,-0.0026991356,0.029202236,0.013012386,-0.0056121475,0.055798978,-0.00010844311,-0.00044934213,-0.01527401,-0.023862787,0.0008840012,-0.06511559,-2.7033353e-05,-0.12676316,0.00635703,-0.0014332642,-0.0010990414,0.00018027273,-0.00027385374,-0.0007976655,-4.068562e-05,-0.001722794,0.0051461286
0.018079275,-0.0038034893,-0.0073118904,-0.0895915,-0.012550086,0.016752299,-0.03698236,0.00042191218,-0.00061070884,-0.018348753,0.004156775,0.00064824906,-0.014658086,-0.00012038791,-0.11872316,0.004808563,0.003234008,-0.00090620155,0.0005622386,-0.00019307251,-0.000281002,-1.6156067e-05,0.0049098274,-0.021232123
-0.008409816,0.0016712897,-0.0028439136,0.036712795,-0.03848871,-0.0060584433,-0.054241803,3.4782483e-05,-0.0003417567,-0.011937113,-0.020653041,0.00032930513,-0.069252536,-0.003167728,-0.14964458,0.0004845664,-0.0010597166,-0.00062921725,0.000106072555,-0.00012837542,-0.00034616873,-4.2337204e-05,-0.0010698731,0.0045508007
0.054410946,0.0006005699,-0.0049008816,0.019051414,-0.065935306,-0.0066583613,-0.05467031,-0.00047585342,-0.00031239798,-0.018750276,0.03698643,0.0006652194,0.03059315,0.007494621,-0.11941245,0.0047171605,-4.4182492e-05,0.00074551295,0.00012625917,-0.0002114034,-0.00087057083,-7.871949e-05,0.0074656704,-0.018197346
-0.022615658,-0.006741914,0.02208028,-0.046479378,0.01157989,0.008628458,-0.021912862,0.00038473576,-0.0006474911,0.030274555,0.058891676,0.028824821,0.10359002,0.00047407678,0.13421541,-0.008804668,-0.008680496,0.003871075,-0.00039605366,-0.00013177087,0.0003725818,-7.689606e-05,0.016294245,-0.009478088
-0.016659997,-0.00050599675,-0.014179272,0.009426105,-0.052253485,0.0069917254,-0.0608788,0.00016148863,-0.00036026782,0.033445742,0.018117374,0.0010026483,0.022721782,0.00095476303,0.028836342,0.0042351666,4.763492e-05,-0.0012045321,0.0002503833,-0.00015936299,0.00059785653,-7.8762234e-05,0.0027660485,-0.00055113307
-0.03864692,-0.0030033677,-0.0054393676,0.015608227,-0.09959095,0.007860392,-0.061125185,0.0003132624,0.0004923212,-0.01679888,-0.026515612,-0.0014940077,0.041482404,0.0032286271,0.065242514,0.0039921957,-0.0013704384,-0.00076682045,8.494757e-05,-0.00010666827,0.00042673858,-7.365358e-05,-0.008323337,-0.0062071504
0.055141393,-0.007341162,0.030283006,-0.044843923,0.028015712,0.016366752,-0.016871886,-0.0038444367,-0.00064101804,0.0012291106,0.0038652269,0.0013388629,0.035718232,0.0062712734,0.099410005,0.006598386,0.0013589977,-0.001219155,0.00062246365,-0.0003049674,-0.00037813818,-8.24147e-05,-0.0004671134,0.0023597032
0.0064945947,0.0023796232,0.0029223599,0.029919172,-0.015355619,0.007313415,-0.05129332,0.00029046164,-0.00018141922,-0.015749006,-0.023717396,-2.1705053e-05,-0.008401516,0.00072023063,-0.04568911,0.0039761416,-0.0012265444,-0.00050479895,0.0002470423,-0.00014903049,-0.00040961293,6.488539e-05,-0.0013024247,-0.007394111
0.013992332,-0.004331235,-0.009947206,-0.06444602,-0.04470098,0.005812797,-0.06765508,0.00019338533,0.0035164342,-0.00042593607,-0.016985988,0.00011803623,-0.06725688,0.000389563,-0.04598619,0.01117854,-0.0014637713,-0.0003817066,0.00010894062,-0.00014824267,-0.00036271912,2.4481637e-05,-0.002533481,0.010809074
-0.0016337996,0.00025582136,-0.0033929113,0.043966275,-0.03526208,0.007155213,0.07594655,-0.00030843363,-0.00051022135,-0.012525279,-0.019726396,0.0011410619,-0.06877802,0.00051447767,-0.10851694,0.01287915,-0.0015609023,-0.0011358401,0.0001076526,-0.00011470708,-0.0005269883,-4.2419204e-05,-0.001559441,0.011303386
0.0245344,0.00037456403,0.009942553,0.039023425,-0.010944183,0.009672937,0.06559282,-3.5524543e-05,-0.00016479731,-0.017795892,0.022854492,0.0007296005,0.02015758,0.0004133846,-0.05054422,0.003975163,0.0015422254,-0.00081844797,0.0005535813,-0.00025839888,-0.00063007494,-0.0005070408,0.0039539607,-0.01882592
-0.021372499,-0.0044161337,-0.007627086,-0.09471482,0.039542962,-0.027853182,-0.041033573,0.00014371642,-0.00076617,-0.010723768,-0.022955973,0.0017091398,-0.054947555,0.0037035106,-0.14502044,-0.0016962377,-0.0011662286,-0.0005633718,9.352477e-05,-0.00011882268,-0.00040167812,-1.6543294e-05,-0.00018361265,-0.003559555
-0.008761478,-0.0064350776,-0.0067665116,-0.10778517,0.13130312,-0.022854317,0.042733744,-0.00035761442,-0.0004888791,-0.0151343485,0.0025671388,3.6700225e-05,-0.01864158,-0.004221702,-0.1141595,0.0028168769,-0.0014085323,-0.0010243267,0.00025515535,-0.0002888767,-0.00041698318,-7.809295e-05,0.0009445746,-0.025526488
0.027315132,-0.003873834,0.00031719948,0.029625034,-0.028401038,-0.009367149,0.07498248,7.700438e-05,-0.00021896746,-0.014260933,-0.0064216508,-0.00028309936,-0.049646787,0.00034520435,-0.042648852,0.011490415,-0.0028431737,-0.0012265417,0.00013566564,-0.00029612108,0.00018155832,-2.5698944e-05,-0.0016266523,0.021806039
-0.01000095,-0.00039303652,-0.005914985,0.010166849,-0.035477683,0.0068975706,-0.0153174,0.00037378975,-0.0011468836,-0.017365683,0.018487776,0.0021066815,0.024982503,0.0030737463,-0.06444679,0.0064542997,-6.5459324e-05,-0.00059692306,0.0003814618,-0.00012491948,0.00055091496,-3.075631e-05,0.0072803334,-0.019316375
0.01606514,0.00192926,0.004931813,0.029643629,-0.086283,0.013984182,-0.018251274,0.00010305142,-0.00056915934,0.032594975,0.008764702,0.007676255,0.023882736,0.0011416028,0.032708783,0.0053577167,-0.0012109224,-0.0020411555,0.00030375514,-0.00023895303,-0.00032443085,-0.00015331912,0.0017258375,-3.9592363e-05
-0.07591286,0.0145275025,-0.036408935,-0.15830487,0.9331449,-0.014460658,-0.09000257,-0.076847024,-0.04785819,-0.058762252,0.2209812,-0.023024578,1.0466856,-0.015343802,0.92216676,-0.15558049,0.015565358,-0.029989766,0.021899663,0.024037024,0.0666064,-0.04201157,0.11785151,0.008303173
-0.017207148,0.0010933019,-0.005854777,-0.13679859,-0.040750667,0.0008173252,0.047111083,6.4168053e-06,-0.00022656303,0.025713086,-0.0015321611,2.5135992e-05,-0.061107147,0.0019915376,-0.06422852,0.010261402,-0.0040025315,-0.0012795443,2.2882235e-05,-0.00019526461,-0.0005653882,-1.3012643e-05,-0.0015036317,0.005115126
-0.027631186,0.001825049,-0.0041221543,0.1071493,-0.03709627,0.012046849,-0.017841695,0.00016574738,-0.001285099,-0.006805717,-0.018633718,-0.00070846436,-0.009541681,0.0005143001,-0.050431825,0.0005908258,-0.002653028,-0.0005047449,9.966745e-05,-9.710742e-05,-0.00049783086,-5.7546567e-05,-0.002315266,0.0021700154
-0.0030857776,-0.03616683,-0.0006214382,0.08919582,0.15939267,-0.016452672,0.03700143,-0.010603347,-0.008230384,-0.027607406,0.20941639,0.036551334,0.3844813,0.0022709565,1.0772753,-0.037589554,-0.008035301,0.015222977,-5.4819837e-05,-0.032754764,-0.04940598,-0.043436494,-0.026355289,0.09250377
-0.02610418,0.0021729423,-0.006323404,0.08683544,0.016630137,-0.0071454225,-0.008819794,0.00029285837,-0.0001716664,-0.01036685,0.021167364,0.0014160855,-0.016531346,0.0011656955,-0.052726846,0.0061452487,-0.00029208013,-0.00064510544,8.0006095e-05,-0.00013876247,-0.001226778,-7.9174344e-05,0.0047826245,-0.0047664247
-0.026775824,0.0010003033,-0.0031660416,0.041406814,-0.02198211,-0.012889306,0.070075594,-0.0006592049,-0.00036663603,-0.009935014,-0.0019346232,0.0017588517,-0.07467535,0.0009558882,-0.10792685,0.012045174,-0.0004071926,-0.0013276067,0.00030498713,-0.0001540791,-0.00045379516,-1.8363775e-05,-0.0007452458,0.012165144
0.051817305,0.0030100045,0.02181592,-0.021585453,-0.017297478,0.000629687,-0.02827283,0.00030049076,-0.0013252228,-0.019084698,0.0029627325,0.0018906555,0.033264175,0.00097168237,0.02073377,0.0051580593,-0.0007308648,-0.0006837813,0.00017409574,-0.00022379613,-0.00039529864,-0.000103097154,-0.0011343744,-0.011855702
-0.026388137,-0.0042348406,-0.006260299,0.049512714,-0.084656075,-0.020234404,-0.012996109,8.518595e-05,-0.0008521799,0.03490405,0.011134066,0.0032479328,-0.030148946,0.0046844636,-0.11845351,0.010351692,-0.0013057879,-0.0014249425,0.00014807243,-0.00017954677,-0.00024156796,-0.00013857821,0.0037238055,-0.013055116
-0.024213081,-0.00081251457,0.00027571607,-0.093678534,-0.095177345,0.006940947,-0.026958568,6.66193e-05,-0.00020327215,-0.013081014,-0.02941785,-0.0026559865,-0.08078544,-0.004901208,-0.15632497,-0.01059779,-0.0022883192,-0.0007487497,-0.0008219015,-0.0001514935,-0.00042068848,-8.038276e-05,-0.0013707449,0.0057227495
-0.010308888,-0.0036783782,0.017823923,0.01222151,-0.036357667,0.008076586,-0.043959178,0.00033553614,-0.00053774944,0.0048518116,-0.0027739133,0.0005257619,-0.012055899,0.0013325985,-0.06354701,0.0050354884,0.0002630507,-0.00092673633,0.00052289723,-0.00022139192,0.00038023648,-0.00011182219,-0.0016795245,-0.01246415
-0.03357795,-0.0025632943,-0.008735605,0.026212262,-0.014498162,0.012115846,-0.02855746,0.00036886448,-0.00072646566,0.034455366,0.027169354,9.840835e-05,0.117448054,-0.0029736978,0.2610101,0.007020925,-0.0020742915,0.0018038822,0.00012428613,0.004832006,0.0011363898,-0.0003823251,-0.0042658737,0.0041319146
0.05479525,-0.0026981286,-0.011665648,0.020302795,-0.05566181,0.000626142,-0.026456099,0.00015550885,-0.00094600185,0.033946052,0.02306115,-0.0012617373,0.024890726,-0.00012566787,0.07914358,0.0055301795,-0.004306901,0.0022080126,0.00043468413,-0.00014628496,-0.00040123833,-0.000114017465,-0.0007771564,-0.01023665
-0.022113215,0.0022748455,-0.0027414286,0.0693506,0.0066561797,-0.0044120993,0.06350222,-0.00019676767,-0.0009314601,-0.007309021,-0.018309535,0.00316923,-0.06859061,-0.0029463803,-0.15931405,-0.0059727896,-0.0020527067,-0.0011706977,0.00011880132,-0.00012360417,-0.0008242938,-2.5550784e-05,-0.0008358792,0.0045275073
0.06457658,-0.000702594,0.0069399485,0.002788676,0.13211954,0.010163716,0.06618772,-3.5348996e-05,-0.000420617,-0.0019425276,-0.024236735,0.00036984548,-0.06284123,-0.00092632364,0.08307738,0.0073043234,-0.001681257,-0.0017278199,0.0008076604,-0.0009872854,0.0051715462,-0.00014003315,-0.015438162,0.031166948
-0.025203574,-0.016200528,0.0129154185,0.004158173,0.038601134,0.007915362,-0.015597116,9.040314e-05,-0.0013326942,-0.021109337,0.019145384,0.027714642,-0.014722381,-0.002116027,-0.047158413,-0.004607357,-0.0088853,-0.00087027973,-0.00017939357,-0.00014855136,-0.0012686893,-7.241432e-05,0.008051245,-0.004300014
0.031035095,0.0032800334,0.0062874863,0.024691984,-0.009538378,-0.012803551,0.042419463,-0.00026087588,-0.0011954338,-0.00013148565,-0.024053045,-0.0020529677,-0.07703375,-0.0013203422,-0.1830049,-0.032324746,-0.000975317,-0.0015635438,3.7830556e-05,-0.00031315943,-0.0005073701,0.00010174093,-0.0008751419,0.00064957043
0.03709091,0.008338993,-0.01087528,-0.07835238,-0.07388676,0.0075916583,-0.034147028,-9.800175e-05,-0.0010298718,0.00014609631,-0.0327034,-0.0012604159,-0.06963048,-0.00013276556,-0.16414627,-0.010512176,-0.002655026,-0.00027139287,-1.0084276e-05,-0.00019596663,-0.00020635138,-5.8150974e-05,-6.686439e-05,-0.00034648334
-0.032265846,-0.0015068706,-0.0006715445,0.023544034,-0.11083877,0.008289864,-0.05174074,-0.001084012,-0.00062161486,0.036664363,0.024141492,0.00097049534,-0.008796319,0.0010247402,-0.040148206,0.006924479,0.00016011662,-0.0017022733,0.00014398454,-0.00015851234,-0.0004095742,-0.00020817787,0.006489488,-0.0067482637
0.01994377,-0.0046471343,0.0071478006,0.21569383,-0.034563027,-0.011523593,0.10914327,0.0095741935,0.017166935,-0.002091127,-0.020811435,0.0017141744,-0.03906352,-0.006065912,-0.11883017,0.024699684,-0.0016887784,-0.00092410314,1.581839e-05,-0.00014591638,-0.00088453176,-0.00017216442,-0.0006721132,-0.00074517855
-0.026841862,-0.009908998,-0.00038348685,0.050561063,0.11947715,0.0065105604,0.057188205,0.0011750507,-0.0004127585,0.023462966,0.0068861553,0.0008520671,0.034531917,0.001925127,0.22799149,0.004985152,9.1144e-05,-0.0041698716,0.00013511666,-0.00014400807,0.00048864353,-0.00038773328,0.0010721848,0.035339773
0.029481014,-0.0015583246,-0.0035724419,0.03366818,0.018104048,0.005971441,0.07313861,1.1317172e-05,-0.0004412811,-0.011355863,-0.02396027,0.00038526088,0.026820526,0.00064471056,0.1368013,0.00058478897,-0.0009946617,-0.0016441097,0.0006232958,-0.0002384229,-0.00065892655,-0.00010105402,-0.0018050227,-8.201714e-06
-0.034465697,0.003722804,-0.0009505928,0.095755264,-0.084068395,0.002810528,-0.06941731,0.00035362632,-0.00027353255,-0.010116196,0.037865084,0.03821881,0.1083449,0.00041429637,0.25005248,-0.0323046,-0.007979274,-0.00063630904,-0.0002492551,-0.00026891142,0.00095725514,-4.686888e-06,0.0036881645,0.008359961
-0.032614514,-0.0020937563,-0.0050731846,0.037390318,-0.041041803,-0.020054879,0.06770602,-3.8155005e-05,-0.00014266625,-0.01244444,-0.02483578,-0.002772285,-0.051764872,0.0010259917,-0.064950384,0.011267875,-0.0034710956,-0.0015477024,0.0002748712,-0.00013536148,0.00024704955,-6.584322e-05,-0.004735395,0.002594644
0.05623226,-0.0074443943,0.014161233,0.018571028,-0.030468032,0.009422411,-0.035112616,0.00018670279,-0.00058518327,0.06255052,-0.0021754499,-0.0019605267,0.10518983,0.00023040184,0.18195882,0.007884056,-0.002064024,0.007589983,0.00016732249,0.018104028,-0.00042102693,7.412994e-05,-0.0002983272,0.009795747
-0.022494901,-0.00064150203,-0.006776234,0.034729626,-0.001615138,-0.01178432,-0.023997363,-4.374659e-05,-0.0004739836,0.030476678,-0.024249071,-0.0025262237,-0.06517402,-0.0031455595,-0.1443731,-0.0022378883,-0.0010964909,-0.0018013944,0.000104180996,-0.00016075821,0.00021231077,-2.1968364e-05,-0.0012368433,0.00012447995
-0.017586743,-0.033520605,0.003290387,0.02179358,-0.032681193,0.0040768906,0.053948037,-0.0009034702,-0.0003533742,-0.023179023,-0.018842675,0.0014646404,-0.082695365,-0.0008455681,-0.011558866,0.010401826,-0.0028051094,-0.0010232889,-8.503606e-06,-0.00014104568,-0.0018353778,-8.15749e-05,-0.0055605094,0.032322373
-0.023899993,-0.00056428625,-0.0038797788,0.074938655,-0.037210457,-0.0006318806,-0.011977602,0.00032465835,-0.0006570276,0.018680375,0.037498515,0.029281717,0.034062915,0.0018343127,0.16153297,-0.009046363,-0.009981357,-0.0009098138,-0.0003296778,-0.00014814443,-3.131153e-05,-5.2797583e-05,0.002118694,-0.0030113566
-0.024454232,-0.044101916,0.020135717,0.018509738,0.01370565,0.0041357274,-0.042261336,0.0012829849,-0.00043017772,-0.0154900225,-0.0043166927,0.0014421933,-0.06306569,-0.0006329668,-0.17814007,0.00026474032,-0.0011071385,-0.0007857345,0.00010494782,-0.00010461696,-0.00032305968,-0.000100571044,0.0042679315,-0.0006379923
0.06835201,0.0014675406,0.005037834,0.14889503,-0.012401984,-0.0077633765,0.027069455,-0.00014901141,-0.0005824808,-0.0018648509,-0.03026736,-0.002029671,-0.07083968,-0.00731861,-0.17051777,-0.04628197,-0.0013388525,-0.0009305279,2.9242923e-05,-0.00028785144,-0.000841,-4.781392e-05,-0.0014291082,-0.0017423965
-0.0041103065,0.0018203224,0.0064144544,0.010900257,-0.028902039,0.00465642,-0.02000704,8.758089e-05,-0.001446219,-0.015700284,-0.0030934294,-0.0010608712,-0.060267877,-0.0021508136,-0.13989115,0.0027912443,-0.0015019613,-0.0006944687,5.2348314e-06,-0.00011723745,0.00033273207,-0.0003307447,-0.00020131815,6.503075e-05
0.013289801,0.0020008457,0.00662967,-0.08299519,-0.036957312,0.019943563,-0.030932695,0.00010610536,-0.00068601273,0.022762882,-0.029256849,0.00028917097,-0.061650492,0.002453221,-0.13369007,0.0045601237,-0.0016113904,-0.0017491457,-0.00084258214,-0.0001988994,-0.0003509729,0.000108030676,-0.0016926074,-0.00020603875
-0.034263644,0.008978935,-0.001432317,-0.120368525,-0.023573931,-0.02362927,-0.03269422,4.7875714e-05,-0.00032627533,-0.013354855,-0.02757159,-0.002539158,-0.08178018,-0.0059355097,-0.11532959,0.011137453,-0.0012662474,0.000991125,-0.000850943,-0.00013166032,-0.0004008941,9.9702534e-05,-0.0026235445,0.012362222
-0.0353479,-0.017133966,-0.010762941,-0.07910484,0.08221639,-0.0003328318,0.042028222,-0.0005383046,-0.00054597954,-0.012762184,-0.021860322,-0.00041597112,-0.08139318,0.001645131,-0.14013295,0.0069196853,-0.0013330264,-0.0012981485,-0.00011458578,-0.00015590248,-0.00060810253,-6.453822e-05,-0.0037828875,0.01514493
0.0023550612,0.001232732,0.00058123295,0.023344995,-0.035243757,0.0039795116,-0.027578356,0.00044216518,-0.0013389218,-0.01281172,-0.018465899,-0.00077953207,-0.064176165,-0.00038804323,-0.110472634,0.01099431,-0.0014260265,-0.0005326063,9.855579e-05,-0.00011963351,-0.00044022404,9.7649005e-05,-0.0010122466,0.010195264
-0.03512666,0.0011884895,0.0051261242,-0.0982647,-0.08730711,-0.023170602,0.044403687,-5.5232253e-05,-0.00012197312,0.021043286,-0.0036619825,0.000618821,-0.0042855004,0.0010002175,-0.054474153,0.0068453928,0.0015600168,-0.0019692585,0.0014693191,-0.0003483962,-0.0005726823,-0.00011312372,-0.0015473887,-0.0070381113
0.063102424,0.0047386554,0.02601203,0.0254676,0.01788302,0.01031054,-0.027451856,0.00011777021,-0.00030440465,0.07190171,0.010753908,0.0037479782,0.026428165,0.00041690064,-0.03987561,0.005202003,-0.0005552202,-0.0020483227,0.0005970952,-0.0038547989,-0.0004674207,-0.00012974578,-0.00015496228,-0.0114475675
-0.13412407,-0.00806946,-0.0130205,-0.094539106,0.8220619,-0.0038671892,-0.039722607,0.0031861232,-0.010104876,-0.03972038,-0.0030688667,-0.0022886088,0.13769859,0.008475294,0.17857142,-0.015052587,-0.014237744,0.0014518775,-0.0014540612,-0.002304605,-0.0023326813,-0.00029297092,-0.041263115,0.020976285
0.041279864,0.00016572612,0.01499445,0.032669857,-0.032694057,0.006078701,0.0021724612,-0.00025164327,-0.0006011241,0.0032273573,-0.02361868,-0.0013507322,-0.046022873,0.0008096843,-0.10877344,0.0055832183,-0.001119599,-0.0013259273,-2.8479055e-05,-0.00031044974,-0.00032187844,-6.991226e-05,-0.0026834125,-0.00022879845
-0.009944236,-0.003128716,-0.0022012873,0.03730013,-0.03086144,0.007495327,0.07619167,-8.035833e-05,-0.00020426814,-0.015039989,-0.004516873,0.0009946795,-0.008974534,0.0011048858,-0.06514123,0.0057019196,0.0017717074,-0.0007934028,0.00037998176,-0.0001436591,-0.00045254154,-5.52263e-05,-0.0010478009,-0.014289417
-0.032951113,-0.006091917,0.007403943,0.084210664,-0.029665511,0.008082054,-0.043964863,0.00028285666,3.3590848e-05,-0.0075467643,-0.016898207,0.00090852974,0.084773,0.0023069289,0.19334203,0.004473541,-0.00081168086,-0.0009321607,-0.00027449333,-0.0002031428,1.1530998e-05,-3.973928e-05,0.001832387,0.0052058846
-0.0196541,-0.002876831,-0.01805216,-0.10162751,0.0058428976,-0.01358521,-0.040500365,0.00025969135,-0.00043359832,-0.0031295398,0.013162619,0.0010777145,-0.02528903,0.0010674344,-0.044559546,0.0052890596,0.0019561604,-0.00026583963,0.0002868461,-0.0002151874,-0.0002036336,-8.855314e-05,0.007730491,0.004732783
0.031846203,0.002878033,0.012562839,-0.00053657935,-0.054207724,0.0019590524,0.08634954,-7.549246e-05,0.00021807467,-0.0063558253,0.03588543,0.0012678779,0.031862743,0.000577225,0.34228286,0.022934757,-0.010462613,0.005756609,-0.0005081877,-0.00076460285,0.0027179632,-0.0002674731,0.006552975,0.055272225
-0.017338034,0.0034849585,0.031351127,-0.08063224,-0.024543488,0.010823157,-0.02564134,0.00032419962,-0.0005446139,-0.011269575,-0.024930289,0.0020452905,-0.026367972,0.0032544865,-0.13418828,0.004556711,-0.0018466036,0.0010246503,0.0015879014,-0.000141949,-0.00037510588,-5.93465e-05,-0.0019180661,-0.018703429
-0.020909354,-0.004151223,-0.009582083,-0.10246805,-0.04092188,-0.012297743,-0.016577592,9.686443e-05,-0.0014994266,-0.009258374,-0.019461432,0.00072842534,-0.077191345,-0.0051227924,-0.16972354,-0.007587029,-0.0017860773,-0.00060008914,5.4791362e-06,-0.000112052294,-0.0003639999,-1.44404985e-05,0.00077887625,0.0010998291
